"","region","year","partial_difference","input","totalPop","gcam.consumer","subregional.population.share"
"302","Brazil",1975,-39.9237361031449,"FoodDemand_Staples",10721.6,"d2",0.1
"303","Brazil",1975,-39.9237361031449,"FoodDemand_Staples",10721.6,"d3",0.1
"304","Brazil",1975,-39.9237361031449,"FoodDemand_Staples",10721.6,"d4",0.1
"305","Brazil",1975,-39.9237361031449,"FoodDemand_Staples",10721.6,"d5",0.1
"306","Brazil",1975,-39.9237361031449,"FoodDemand_Staples",10721.6,"d6",0.1
"307","Brazil",1975,-39.9237361031449,"FoodDemand_Staples",10721.6,"d7",0.1
"308","Brazil",1975,-39.9237361031449,"FoodDemand_Staples",10721.6,"d8",0.1
"309","Brazil",1975,-39.9237361031449,"FoodDemand_Staples",10721.6,"d9",0.1
"310","Brazil",1975,-39.9237361031449,"FoodDemand_Staples",10721.6,"d10",0.1
"311","Brazil",1990,-104.147364538894,"FoodDemand_Staples",14900.3,"d1",0.1
"312","Brazil",1990,-104.147364538894,"FoodDemand_Staples",14900.3,"d2",0.1
"313","Brazil",1990,-104.147364538894,"FoodDemand_Staples",14900.3,"d3",0.1
"314","Brazil",1990,-104.147364538894,"FoodDemand_Staples",14900.3,"d4",0.1
"315","Brazil",1990,-104.147364538894,"FoodDemand_Staples",14900.3,"d5",0.1
"316","Brazil",1990,-104.147364538894,"FoodDemand_Staples",14900.3,"d6",0.1
"317","Brazil",1990,-104.147364538894,"FoodDemand_Staples",14900.3,"d7",0.1
"318","Brazil",1990,-104.147364538894,"FoodDemand_Staples",14900.3,"d8",0.1
"319","Brazil",1990,-104.147364538894,"FoodDemand_Staples",14900.3,"d9",0.1
"320","Brazil",1990,-104.147364538894,"FoodDemand_Staples",14900.3,"d10",0.1
"321","Brazil",2005,-5.55756112946503,"FoodDemand_Staples",18612.7,"d1",0.1
"322","Brazil",2005,-5.55756112946503,"FoodDemand_Staples",18612.7,"d2",0.1
"323","Brazil",2005,-5.55756112946503,"FoodDemand_Staples",18612.7,"d3",0.1
"324","Brazil",2005,-5.55756112946503,"FoodDemand_Staples",18612.7,"d4",0.1
"325","Brazil",2005,-5.55756112946503,"FoodDemand_Staples",18612.7,"d5",0.1
"326","Brazil",2005,-5.55756112946503,"FoodDemand_Staples",18612.7,"d6",0.1
"327","Brazil",2005,-5.55756112946503,"FoodDemand_Staples",18612.7,"d7",0.1
"328","Brazil",2005,-5.55756112946503,"FoodDemand_Staples",18612.7,"d8",0.1
"329","Brazil",2005,-5.55756112946503,"FoodDemand_Staples",18612.7,"d9",0.1
"330","Brazil",2005,-5.55756112946503,"FoodDemand_Staples",18612.7,"d10",0.1
"331","Brazil",2010,18.148369516055,"FoodDemand_Staples",19571.4,"d1",0.1
"332","Brazil",2010,18.148369516055,"FoodDemand_Staples",19571.4,"d2",0.1
"333","Brazil",2010,18.148369516055,"FoodDemand_Staples",19571.4,"d3",0.1
"334","Brazil",2010,18.148369516055,"FoodDemand_Staples",19571.4,"d4",0.1
"335","Brazil",2010,18.148369516055,"FoodDemand_Staples",19571.4,"d5",0.1
"336","Brazil",2010,18.148369516055,"FoodDemand_Staples",19571.4,"d6",0.1
"337","Brazil",2010,18.148369516055,"FoodDemand_Staples",19571.4,"d7",0.1
"338","Brazil",2010,18.148369516055,"FoodDemand_Staples",19571.4,"d8",0.1
"339","Brazil",2010,18.148369516055,"FoodDemand_Staples",19571.4,"d9",0.1
"340","Brazil",2010,18.148369516055,"FoodDemand_Staples",19571.4,"d10",0.1
"341","Brazil",2015,-35.3595383921282,"FoodDemand_Staples",20447.2,"d1",0.1
"342","Brazil",2015,-35.3595383921282,"FoodDemand_Staples",20447.2,"d2",0.1
"343","Brazil",2015,-35.3595383921282,"FoodDemand_Staples",20447.2,"d3",0.1
"344","Brazil",2015,-35.3595383921282,"FoodDemand_Staples",20447.2,"d4",0.1
"345","Brazil",2015,-35.3595383921282,"FoodDemand_Staples",20447.2,"d5",0.1
"346","Brazil",2015,-35.3595383921282,"FoodDemand_Staples",20447.2,"d6",0.1
"347","Brazil",2015,-35.3595383921282,"FoodDemand_Staples",20447.2,"d7",0.1
"348","Brazil",2015,-35.3595383921282,"FoodDemand_Staples",20447.2,"d8",0.1
"349","Brazil",2015,-35.3595383921282,"FoodDemand_Staples",20447.2,"d9",0.1
"350","Brazil",2015,-35.3595383921282,"FoodDemand_Staples",20447.2,"d10",0.1
"351","Canada",1975,-134.648311315287,"FoodDemand_Staples",2305.9,"d1",0.1
"352","Canada",1975,-134.648311315287,"FoodDemand_Staples",2305.9,"d2",0.1
"353","Canada",1975,-134.648311315287,"FoodDemand_Staples",2305.9,"d3",0.1
"354","Canada",1975,-134.648311315287,"FoodDemand_Staples",2305.9,"d4",0.1
"355","Canada",1975,-134.648311315287,"FoodDemand_Staples",2305.9,"d5",0.1
"356","Canada",1975,-134.648311315287,"FoodDemand_Staples",2305.9,"d6",0.1
"357","Canada",1975,-134.648311315287,"FoodDemand_Staples",2305.9,"d7",0.1
"358","Canada",1975,-134.648311315287,"FoodDemand_Staples",2305.9,"d8",0.1
"359","Canada",1975,-134.648311315287,"FoodDemand_Staples",2305.9,"d9",0.1
"360","Canada",1975,-134.648311315287,"FoodDemand_Staples",2305.9,"d10",0.1
"361","Canada",1990,-43.17534065941,"FoodDemand_Staples",2754.1,"d1",0.1
"362","Canada",1990,-43.17534065941,"FoodDemand_Staples",2754.1,"d2",0.1
"363","Canada",1990,-43.17534065941,"FoodDemand_Staples",2754.1,"d3",0.1
"364","Canada",1990,-43.17534065941,"FoodDemand_Staples",2754.1,"d4",0.1
"365","Canada",1990,-43.17534065941,"FoodDemand_Staples",2754.1,"d5",0.1
"366","Canada",1990,-43.17534065941,"FoodDemand_Staples",2754.1,"d6",0.1
"367","Canada",1990,-43.17534065941,"FoodDemand_Staples",2754.1,"d7",0.1
"368","Canada",1990,-43.17534065941,"FoodDemand_Staples",2754.1,"d8",0.1
"369","Canada",1990,-43.17534065941,"FoodDemand_Staples",2754.1,"d9",0.1
"370","Canada",1990,-43.17534065941,"FoodDemand_Staples",2754.1,"d10",0.1
"371","Canada",2005,323.799126965728,"FoodDemand_Staples",3216.4,"d1",0.1
"372","Canada",2005,323.799126965728,"FoodDemand_Staples",3216.4,"d2",0.1
"373","Canada",2005,323.799126965728,"FoodDemand_Staples",3216.4,"d3",0.1
"374","Canada",2005,323.799126965728,"FoodDemand_Staples",3216.4,"d4",0.1
"375","Canada",2005,323.799126965728,"FoodDemand_Staples",3216.4,"d5",0.1
"376","Canada",2005,323.799126965728,"FoodDemand_Staples",3216.4,"d6",0.1
"377","Canada",2005,323.799126965728,"FoodDemand_Staples",3216.4,"d7",0.1
"378","Canada",2005,323.799126965728,"FoodDemand_Staples",3216.4,"d8",0.1
"379","Canada",2005,323.799126965728,"FoodDemand_Staples",3216.4,"d9",0.1
"380","Canada",2005,323.799126965728,"FoodDemand_Staples",3216.4,"d10",0.1
"381","Canada",2010,237.08578160281,"FoodDemand_Staples",3414.8,"d1",0.1
"382","Canada",2010,237.08578160281,"FoodDemand_Staples",3414.8,"d2",0.1
"383","Canada",2010,237.08578160281,"FoodDemand_Staples",3414.8,"d3",0.1
"384","Canada",2010,237.08578160281,"FoodDemand_Staples",3414.8,"d4",0.1
"385","Canada",2010,237.08578160281,"FoodDemand_Staples",3414.8,"d5",0.1
"386","Canada",2010,237.08578160281,"FoodDemand_Staples",3414.8,"d6",0.1
"387","Canada",2010,237.08578160281,"FoodDemand_Staples",3414.8,"d7",0.1
"388","Canada",2010,237.08578160281,"FoodDemand_Staples",3414.8,"d8",0.1
"389","Canada",2010,237.08578160281,"FoodDemand_Staples",3414.8,"d9",0.1
"390","Canada",2010,237.08578160281,"FoodDemand_Staples",3414.8,"d10",0.1
"391","Canada",2015,107.978644434647,"FoodDemand_Staples",3602.7,"d1",0.1
"392","Canada",2015,107.978644434647,"FoodDemand_Staples",3602.7,"d2",0.1
"393","Canada",2015,107.978644434647,"FoodDemand_Staples",3602.7,"d3",0.1
"394","Canada",2015,107.978644434647,"FoodDemand_Staples",3602.7,"d4",0.1
"395","Canada",2015,107.978644434647,"FoodDemand_Staples",3602.7,"d5",0.1
"396","Canada",2015,107.978644434647,"FoodDemand_Staples",3602.7,"d6",0.1
"397","Canada",2015,107.978644434647,"FoodDemand_Staples",3602.7,"d7",0.1
"398","Canada",2015,107.978644434647,"FoodDemand_Staples",3602.7,"d8",0.1
"399","Canada",2015,107.978644434647,"FoodDemand_Staples",3602.7,"d9",0.1
"400","Canada",2015,107.978644434647,"FoodDemand_Staples",3602.7,"d10",0.1
"401","Central America and Caribbean",1975,-510.687383768326,"FoodDemand_Staples",4512.7,"d1",0.1
"402","Central America and Caribbean",1975,-510.687383768326,"FoodDemand_Staples",4512.7,"d2",0.1
"403","Central America and Caribbean",1975,-510.687383768326,"FoodDemand_Staples",4512.7,"d3",0.1
"404","Central America and Caribbean",1975,-510.687383768326,"FoodDemand_Staples",4512.7,"d4",0.1
"405","Central America and Caribbean",1975,-510.687383768326,"FoodDemand_Staples",4512.7,"d5",0.1
"406","Central America and Caribbean",1975,-510.687383768326,"FoodDemand_Staples",4512.7,"d6",0.1
"407","Central America and Caribbean",1975,-510.687383768326,"FoodDemand_Staples",4512.7,"d7",0.1
"408","Central America and Caribbean",1975,-510.687383768326,"FoodDemand_Staples",4512.7,"d8",0.1
"409","Central America and Caribbean",1975,-510.687383768326,"FoodDemand_Staples",4512.7,"d9",0.1
"410","Central America and Caribbean",1975,-510.687383768326,"FoodDemand_Staples",4512.7,"d10",0.1
"411","Central America and Caribbean",1990,-447.66756835557,"FoodDemand_Staples",5998.9,"d1",0.1
"412","Central America and Caribbean",1990,-447.66756835557,"FoodDemand_Staples",5998.9,"d2",0.1
"413","Central America and Caribbean",1990,-447.66756835557,"FoodDemand_Staples",5998.9,"d3",0.1
"414","Central America and Caribbean",1990,-447.66756835557,"FoodDemand_Staples",5998.9,"d4",0.1
"415","Central America and Caribbean",1990,-447.66756835557,"FoodDemand_Staples",5998.9,"d5",0.1
"416","Central America and Caribbean",1990,-447.66756835557,"FoodDemand_Staples",5998.9,"d6",0.1
"417","Central America and Caribbean",1990,-447.66756835557,"FoodDemand_Staples",5998.9,"d7",0.1
"418","Central America and Caribbean",1990,-447.66756835557,"FoodDemand_Staples",5998.9,"d8",0.1
"419","Central America and Caribbean",1990,-447.66756835557,"FoodDemand_Staples",5998.9,"d9",0.1
"420","Central America and Caribbean",1990,-447.66756835557,"FoodDemand_Staples",5998.9,"d10",0.1
"421","Central America and Caribbean",2005,-440.330066902348,"FoodDemand_Staples",7593.2,"d1",0.1
"422","Central America and Caribbean",2005,-440.330066902348,"FoodDemand_Staples",7593.2,"d2",0.1
"423","Central America and Caribbean",2005,-440.330066902348,"FoodDemand_Staples",7593.2,"d3",0.1
"424","Central America and Caribbean",2005,-440.330066902348,"FoodDemand_Staples",7593.2,"d4",0.1
"425","Central America and Caribbean",2005,-440.330066902348,"FoodDemand_Staples",7593.2,"d5",0.1
"426","Central America and Caribbean",2005,-440.330066902348,"FoodDemand_Staples",7593.2,"d6",0.1
"427","Central America and Caribbean",2005,-440.330066902348,"FoodDemand_Staples",7593.2,"d7",0.1
"428","Central America and Caribbean",2005,-440.330066902348,"FoodDemand_Staples",7593.2,"d8",0.1
"429","Central America and Caribbean",2005,-440.330066902348,"FoodDemand_Staples",7593.2,"d9",0.1
"430","Central America and Caribbean",2005,-440.330066902348,"FoodDemand_Staples",7593.2,"d10",0.1
"431","Central America and Caribbean",2010,-238.121847216644,"FoodDemand_Staples",8098.4,"d1",0.1
"432","Central America and Caribbean",2010,-238.121847216644,"FoodDemand_Staples",8098.4,"d2",0.1
"433","Central America and Caribbean",2010,-238.121847216644,"FoodDemand_Staples",8098.4,"d3",0.1
"434","Central America and Caribbean",2010,-238.121847216644,"FoodDemand_Staples",8098.4,"d4",0.1
"435","Central America and Caribbean",2010,-238.121847216644,"FoodDemand_Staples",8098.4,"d5",0.1
"436","Central America and Caribbean",2010,-238.121847216644,"FoodDemand_Staples",8098.4,"d6",0.1
"437","Central America and Caribbean",2010,-238.121847216644,"FoodDemand_Staples",8098.4,"d7",0.1
"438","Central America and Caribbean",2010,-238.121847216644,"FoodDemand_Staples",8098.4,"d8",0.1
"439","Central America and Caribbean",2010,-238.121847216644,"FoodDemand_Staples",8098.4,"d9",0.1
"440","Central America and Caribbean",2010,-238.121847216644,"FoodDemand_Staples",8098.4,"d10",0.1
"441","Central America and Caribbean",2015,-165.646799975111,"FoodDemand_Staples",8615.6,"d1",0.1
"442","Central America and Caribbean",2015,-165.646799975111,"FoodDemand_Staples",8615.6,"d2",0.1
"443","Central America and Caribbean",2015,-165.646799975111,"FoodDemand_Staples",8615.6,"d3",0.1
"444","Central America and Caribbean",2015,-165.646799975111,"FoodDemand_Staples",8615.6,"d4",0.1
"445","Central America and Caribbean",2015,-165.646799975111,"FoodDemand_Staples",8615.6,"d5",0.1
"446","Central America and Caribbean",2015,-165.646799975111,"FoodDemand_Staples",8615.6,"d6",0.1
"447","Central America and Caribbean",2015,-165.646799975111,"FoodDemand_Staples",8615.6,"d7",0.1
"448","Central America and Caribbean",2015,-165.646799975111,"FoodDemand_Staples",8615.6,"d8",0.1
"449","Central America and Caribbean",2015,-165.646799975111,"FoodDemand_Staples",8615.6,"d9",0.1
"450","Central America and Caribbean",2015,-165.646799975111,"FoodDemand_Staples",8615.6,"d10",0.1
"451","Central Asia",1975,-104.682765529611,"FoodDemand_Staples",5197.5,"d1",0.1
"452","Central Asia",1975,-104.682765529611,"FoodDemand_Staples",5197.5,"d2",0.1
"453","Central Asia",1975,-104.682765529611,"FoodDemand_Staples",5197.5,"d3",0.1
"454","Central Asia",1975,-104.682765529611,"FoodDemand_Staples",5197.5,"d4",0.1
"455","Central Asia",1975,-104.682765529611,"FoodDemand_Staples",5197.5,"d5",0.1
"456","Central Asia",1975,-104.682765529611,"FoodDemand_Staples",5197.5,"d6",0.1
"457","Central Asia",1975,-104.682765529611,"FoodDemand_Staples",5197.5,"d7",0.1
"458","Central Asia",1975,-104.682765529611,"FoodDemand_Staples",5197.5,"d8",0.1
"459","Central Asia",1975,-104.682765529611,"FoodDemand_Staples",5197.5,"d9",0.1
"460","Central Asia",1975,-104.682765529611,"FoodDemand_Staples",5197.5,"d10",0.1
"461","Central Asia",1990,-371.19932446883,"FoodDemand_Staples",6849.8,"d1",0.1
"462","Central Asia",1990,-371.19932446883,"FoodDemand_Staples",6849.8,"d2",0.1
"463","Central Asia",1990,-371.19932446883,"FoodDemand_Staples",6849.8,"d3",0.1
"464","Central Asia",1990,-371.19932446883,"FoodDemand_Staples",6849.8,"d4",0.1
"465","Central Asia",1990,-371.19932446883,"FoodDemand_Staples",6849.8,"d5",0.1
"466","Central Asia",1990,-371.19932446883,"FoodDemand_Staples",6849.8,"d6",0.1
"467","Central Asia",1990,-371.19932446883,"FoodDemand_Staples",6849.8,"d7",0.1
"468","Central Asia",1990,-371.19932446883,"FoodDemand_Staples",6849.8,"d8",0.1
"469","Central Asia",1990,-371.19932446883,"FoodDemand_Staples",6849.8,"d9",0.1
"470","Central Asia",1990,-371.19932446883,"FoodDemand_Staples",6849.8,"d10",0.1
"471","Central Asia",2005,-488.892453033426,"FoodDemand_Staples",7670.6,"d1",0.1
"472","Central Asia",2005,-488.892453033426,"FoodDemand_Staples",7670.6,"d2",0.1
"473","Central Asia",2005,-488.892453033426,"FoodDemand_Staples",7670.6,"d3",0.1
"474","Central Asia",2005,-488.892453033426,"FoodDemand_Staples",7670.6,"d4",0.1
"475","Central Asia",2005,-488.892453033426,"FoodDemand_Staples",7670.6,"d5",0.1
"476","Central Asia",2005,-488.892453033426,"FoodDemand_Staples",7670.6,"d6",0.1
"477","Central Asia",2005,-488.892453033426,"FoodDemand_Staples",7670.6,"d7",0.1
"478","Central Asia",2005,-488.892453033426,"FoodDemand_Staples",7670.6,"d8",0.1
"479","Central Asia",2005,-488.892453033426,"FoodDemand_Staples",7670.6,"d9",0.1
"480","Central Asia",2005,-488.892453033426,"FoodDemand_Staples",7670.6,"d10",0.1
"481","Central Asia",2010,-534.993482194287,"FoodDemand_Staples",8153.4,"d1",0.1
"482","Central Asia",2010,-534.993482194287,"FoodDemand_Staples",8153.4,"d2",0.1
"483","Central Asia",2010,-534.993482194287,"FoodDemand_Staples",8153.4,"d3",0.1
"484","Central Asia",2010,-534.993482194287,"FoodDemand_Staples",8153.4,"d4",0.1
"485","Central Asia",2010,-534.993482194287,"FoodDemand_Staples",8153.4,"d5",0.1
"486","Central Asia",2010,-534.993482194287,"FoodDemand_Staples",8153.4,"d6",0.1
"487","Central Asia",2010,-534.993482194287,"FoodDemand_Staples",8153.4,"d7",0.1
"488","Central Asia",2010,-534.993482194287,"FoodDemand_Staples",8153.4,"d8",0.1
"489","Central Asia",2010,-534.993482194287,"FoodDemand_Staples",8153.4,"d9",0.1
"490","Central Asia",2010,-534.993482194287,"FoodDemand_Staples",8153.4,"d10",0.1
"491","Central Asia",2015,-617.079554251306,"FoodDemand_Staples",8805.1,"d1",0.1
"492","Central Asia",2015,-617.079554251306,"FoodDemand_Staples",8805.1,"d2",0.1
"493","Central Asia",2015,-617.079554251306,"FoodDemand_Staples",8805.1,"d3",0.1
"494","Central Asia",2015,-617.079554251306,"FoodDemand_Staples",8805.1,"d4",0.1
"495","Central Asia",2015,-617.079554251306,"FoodDemand_Staples",8805.1,"d5",0.1
"496","Central Asia",2015,-617.079554251306,"FoodDemand_Staples",8805.1,"d6",0.1
"497","Central Asia",2015,-617.079554251306,"FoodDemand_Staples",8805.1,"d7",0.1
"498","Central Asia",2015,-617.079554251306,"FoodDemand_Staples",8805.1,"d8",0.1
"499","Central Asia",2015,-617.079554251306,"FoodDemand_Staples",8805.1,"d9",0.1
"500","Central Asia",2015,-617.079554251306,"FoodDemand_Staples",8805.1,"d10",0.1
"501","China",1975,392.398497798979,"FoodDemand_Staples",93069.1,"d1",0.1
"502","China",1975,392.398497798979,"FoodDemand_Staples",93069.1,"d2",0.1
"503","China",1975,392.398497798979,"FoodDemand_Staples",93069.1,"d3",0.1
"504","China",1975,392.398497798979,"FoodDemand_Staples",93069.1,"d4",0.1
"505","China",1975,392.398497798979,"FoodDemand_Staples",93069.1,"d5",0.1
"506","China",1975,392.398497798979,"FoodDemand_Staples",93069.1,"d6",0.1
"507","China",1975,392.398497798979,"FoodDemand_Staples",93069.1,"d7",0.1
"508","China",1975,392.398497798979,"FoodDemand_Staples",93069.1,"d8",0.1
"509","China",1975,392.398497798979,"FoodDemand_Staples",93069.1,"d9",0.1
"510","China",1975,392.398497798979,"FoodDemand_Staples",93069.1,"d10",0.1
"511","China",1990,-802.214199155017,"FoodDemand_Staples",118295.5,"d1",0.1
"512","China",1990,-802.214199155017,"FoodDemand_Staples",118295.5,"d2",0.1
"513","China",1990,-802.214199155017,"FoodDemand_Staples",118295.5,"d3",0.1
"514","China",1990,-802.214199155017,"FoodDemand_Staples",118295.5,"d4",0.1
"515","China",1990,-802.214199155017,"FoodDemand_Staples",118295.5,"d5",0.1
"516","China",1990,-802.214199155017,"FoodDemand_Staples",118295.5,"d6",0.1
"517","China",1990,-802.214199155017,"FoodDemand_Staples",118295.5,"d7",0.1
"518","China",1990,-802.214199155017,"FoodDemand_Staples",118295.5,"d8",0.1
"519","China",1990,-802.214199155017,"FoodDemand_Staples",118295.5,"d9",0.1
"520","China",1990,-802.214199155017,"FoodDemand_Staples",118295.5,"d10",0.1
"521","China",2005,-1375.43749689261,"FoodDemand_Staples",133802.9,"d1",0.1
"522","China",2005,-1375.43749689261,"FoodDemand_Staples",133802.9,"d2",0.1
"523","China",2005,-1375.43749689261,"FoodDemand_Staples",133802.9,"d3",0.1
"524","China",2005,-1375.43749689261,"FoodDemand_Staples",133802.9,"d4",0.1
"525","China",2005,-1375.43749689261,"FoodDemand_Staples",133802.9,"d5",0.1
"526","China",2005,-1375.43749689261,"FoodDemand_Staples",133802.9,"d6",0.1
"527","China",2005,-1375.43749689261,"FoodDemand_Staples",133802.9,"d7",0.1
"528","China",2005,-1375.43749689261,"FoodDemand_Staples",133802.9,"d8",0.1
"529","China",2005,-1375.43749689261,"FoodDemand_Staples",133802.9,"d9",0.1
"530","China",2005,-1375.43749689261,"FoodDemand_Staples",133802.9,"d10",0.1
"531","China",2010,-1087.86392231462,"FoodDemand_Staples",137631.5,"d1",0.1
"532","China",2010,-1087.86392231462,"FoodDemand_Staples",137631.5,"d2",0.1
"533","China",2010,-1087.86392231462,"FoodDemand_Staples",137631.5,"d3",0.1
"534","China",2010,-1087.86392231462,"FoodDemand_Staples",137631.5,"d4",0.1
"535","China",2010,-1087.86392231462,"FoodDemand_Staples",137631.5,"d5",0.1
"536","China",2010,-1087.86392231462,"FoodDemand_Staples",137631.5,"d6",0.1
"537","China",2010,-1087.86392231462,"FoodDemand_Staples",137631.5,"d7",0.1
"538","China",2010,-1087.86392231462,"FoodDemand_Staples",137631.5,"d8",0.1
"539","China",2010,-1087.86392231462,"FoodDemand_Staples",137631.5,"d9",0.1
"540","China",2010,-1087.86392231462,"FoodDemand_Staples",137631.5,"d10",0.1
"541","China",2015,-759.366387080562,"FoodDemand_Staples",141463.6,"d1",0.1
"542","China",2015,-759.366387080562,"FoodDemand_Staples",141463.6,"d2",0.1
"543","China",2015,-759.366387080562,"FoodDemand_Staples",141463.6,"d3",0.1
"544","China",2015,-759.366387080562,"FoodDemand_Staples",141463.6,"d4",0.1
"545","China",2015,-759.366387080562,"FoodDemand_Staples",141463.6,"d5",0.1
"546","China",2015,-759.366387080562,"FoodDemand_Staples",141463.6,"d6",0.1
"547","China",2015,-759.366387080562,"FoodDemand_Staples",141463.6,"d7",0.1
"548","China",2015,-759.366387080562,"FoodDemand_Staples",141463.6,"d8",0.1
"549","China",2015,-759.366387080562,"FoodDemand_Staples",141463.6,"d9",0.1
"550","China",2015,-759.366387080562,"FoodDemand_Staples",141463.6,"d10",0.1
"551","Colombia",1975,-679.075088737444,"FoodDemand_Staples",2406.6,"d1",0.1
"552","Colombia",1975,-679.075088737444,"FoodDemand_Staples",2406.6,"d2",0.1
